Wavelength (nm),Turmeric,Ashwagandha,Aloe Vera,Tulsi,Amla,Licorice,Neem,Ginger,Lead Chromate,Starch Powder,Synthetic Gel,Papaya Leaves,Unripe Fruits,Dried Starch,Fake Leaves,Non-Ginger Roots
460.6060606060606,0.058756640894062045,-0.010596895873711385,-0.00011041000839525093,0.04500327686857804,0.005974317686197061,0.028274191651368297,-0.008667964194666767,0.012497730023583753,0.05212379353726542,0.00963204159249591,0.04577157570432944,-0.005339454138532032,0.028568855541720947,-0.0046705210777029165,-0.0329541971219407,-0.11342352161852508
464.64646464646466,0.10592463552123267,-0.019739827444799025,-0.01608168063942054,-0.027777502602479506,-0.01297092347336185,0.027673638747533712,-0.0004229605659212287,-0.043772489687103226,0.02448728437041492,0.037332532533956124,-0.0024767975974845616,-0.015270003801002479,-0.06815234489061893,0.016890513171256845,-0.016301741362541804,-0.01958176102961086
468.6868686868687,0.16908582905422417,-0.025212326217799,0.02456551000469306,0.019894162614703927,0.004610806046630042,0.03369213954267135,-0.0006705974333268628,0.02727763817670425,0.07914478434120173,-0.021973009835895303,-0.050072797557161694,0.01130384884265131,-0.005002633987375554,0.06780836708669062,-0.04413921720056718,0.0014782387148354569
472.72727272727275,0.19746650661953138,0.020707094356616655,-0.01429773292022436,-0.008433005556078984,-0.010808415446709116,-0.02164985123319652,0.0066620515784128935,-0.03485996816525055,0.05900569991836124,-0.07797880185644604,0.0010689836829583823,0.032524281072790553,-0.03150553055001055,0.03893972339607585,0.046013653234624245,0.04145081478244336
476.7676767676768,0.3435260328482661,-0.011260602240728976,-0.03438777699539832,-0.04436068364808739,0.013106902961854726,0.024863613146726415,0.03469147219733007,-0.026062903716377078,0.03525935991958534,0.034512344432450215,0.02843767994890669,0.0744667188644135,-0.006748329201049625,-0.011287883868433136,0.018506952726758667,-0.044462113129390926
480.80808080808083,0.491822994581404,0.02714838309646106,-0.014347696522750716,-0.0033548243668909965,0.013041023951975223,-0.022588953510515167,0.0026360634089837467,0.005076345631983214,0.14653946893569347,-0.02904175533283962,-0.07660025538620067,0.0483901057385843,0.013346620420712229,-0.07007819182876249,0.06156441356247947,-0.012503744125806342
484.8484848484849,0.6372650476156207,0.08665814101543959,0.0019554602821922995,0.0025348812414488216,0.009453185253435279,0.003914015465261317,0.01396486582816636,-0.012969043196173658,0.2925090938769509,-0.02283278319257183,-0.06203171463187844,-0.06331867807761614,0.04355234343143541,-0.01990229495646104,-0.0262115180444094,-0.04310862684512362
488.8888888888889,0.7922858752120089,0.14108948808313815,0.023552574748936076,-0.018286933445831804,-0.00202520275316897,0.008449956892732596,-0.01936999365888679,-0.022994515879647,0.5008477583402697,0.07395846129411943,-0.12080362845594017,0.07964409498090326,0.0006446394125942142,-0.11994504142443606,-0.052662572930761535,0.023537290345994912
492.92929292929296,0.8371880402569338,0.2060473121848881,0.02004124465734497,0.009943460000343827,-0.004998807307699173,0.016093618018769865,0.018444831020046702,0.020046321206756958,0.49356944867522407,-0.0019735386181990583,-0.04020672053511063,-0.011137304437034763,0.03860448574432344,0.009716748226047423,0.04346575547384192,-0.0809033027920596
496.969696969697,0.9865416423578489,0.3199998578109777,-0.0035592498883495853,0.03730458162125819,0.020950526301844376,-0.05052743916493957,0.01907322201536526,0.026540542267386794,0.7001195921487778,0.09288711614939832,-0.07355664253813278,-0.03542551200029452,-0.033814817807562,0.013539928844087699,0.02605447876736793,-0.07354201036187702
501.01010101010104,0.9933347054613035,0.46047826402966946,0.026395251352931803,-0.013702882289020146,-0.029667728593422708,0.006263046610346802,0.015756368073874795,-0.026548756602305407,0.8933508970795685,0.14048083836204978,-0.0031629996061125713,0.046610619881037915,-0.06352345587748144,0.030145886885306863,-0.03365416263762065,0.018447611244841507
505.0505050505051,0.9371053920569755,0.6298989647345619,0.06997279471044934,0.018240295888090036,0.0031623215675565045,0.0033102351618884865,-0.025280813278237117,0.045757800866137455,0.9566872868388417,0.2724855349417978,0.057458766712038256,-0.04177340813084399,-0.03876966305799282,-0.0026190226063158247,-0.09879400105511245,-0.001203801481036928
509.0909090909091,0.8452613871193225,0.7897652441811864,0.1270177060215038,0.008057746058542264,-0.021186485712350864,-0.003098861686794039,0.01192468905431347,0.012696371128311032,0.9766589245073112,0.44030729276578795,-0.03649320128370305,0.01651000701306355,0.02597202742003555,-0.037441364904225616,0.027179013032301507,-0.0711992496495757
513.1313131313132,0.6673721076094438,0.9288230272614996,0.20839134890327562,-0.0015212812125885381,-0.00961272587237273,-0.008267867849745184,-0.02486402226100118,-0.0014148576770826576,0.9265380189068757,0.5753688517694331,0.11446642739124628,0.08476920407673694,0.12144463170916103,-0.027444629972628483,0.12854043262944248,0.040940471100824445
517.1717171717172,0.5735975341116161,0.9952176409734184,0.37625479950930446,0.05327773802408725,-0.0429057674716743,-0.010748597313034042,-0.026537170112316624,-0.027948922202736887,0.8444177396513737,0.6500907897838826,0.0466654434027519,0.05602539017980556,0.12371782498140538,0.013522770384670318,0.021897844519566282,0.00045365141425274887
521.2121212121212,0.410964162161571,1.0185578871169203,0.5261437772769774,0.08890765101920275,-0.0039679811857407325,0.04090444683814987,0.04023095394424712,-0.007311759867916644,0.6772568395028326,0.9500534031174053,0.2164845557712717,-0.006279189756395683,-0.03452825376797707,0.02998876753485844,-0.0592641727883451,0.025776679431441744
525.2525252525253,0.2546608866731096,0.9467056079984161,0.629954738142249,0.08440089966256444,-0.03553482875762803,0.001241813819097314,0.004679246378680598,-0.00027051482059622787,0.6220298110166188,1.0271643377621384,0.3413326102198987,-0.005138223118757404,-0.0013328031138947287,0.01897261487806662,0.040158824454252555,0.000898809327508008
529.2929292929293,0.15530546528577624,0.8567597850369123,0.8052308535834485,0.15980002243454813,0.0016672306519689003,-0.00042529418622061884,0.009695221600108137,-0.0023299809749142714,0.4459843648652005,1.0845573394165204,0.4951216089670424,-0.021022590226067797,0.024006032494904482,-0.008709707990706608,-0.003344100868153777,-0.040689211196519165
533.3333333333334,0.10781047254369767,0.6663431420998834,0.9085446415816298,0.2455745552559917,0.011935746341897646,0.011777603993328651,-0.0031128516630241593,0.028481450938062276,0.2089305929908761,0.9474963262179248,0.586322422275446,0.0938581792219132,0.05331536926420393,0.06162087676564907,-0.09017130390940802,-0.04559259641436072
537.3737373737374,0.06307579074484004,0.5266991953077491,0.9644429734973323,0.357997953226454,0.03581245070489768,0.021610106693732756,0.01849811258849082,0.008894492489489177,0.2618516686321996,0.8374956731236821,0.6841830381287535,0.14875927095780728,0.031361341330049745,0.059965253641917,-0.056452360266867965,-0.05882857366279206
541.4141414141415,0.034324140527671576,0.3844126677864721,0.9968514025520189,0.5501157199191897,0.04958788960345294,0.007845975595360188,-0.033376799484695734,-0.033874556064411476,0.18497880288910917,0.7815690505780672,0.7788818867645698,0.18671435594000246,-0.006856889040358067,0.025082193243921108,-0.03126590461715491,-0.02287878961444583
545.4545454545455,0.011139968198768089,0.2502428203681613,0.9527080552881867,0.6632458835464913,0.0841132799408583,0.042643306843946176,0.01293022668582078,-0.017122248442914493,0.040557029068523175,0.6668181602010528,0.9426722209779473,0.27173297172455785,0.02388617086151807,-0.02069545658880512,-0.06367714667833536,-0.05159433564362086
549.4949494949495,-0.0007462641992060171,0.14495676911820254,0.826362910467338,0.7828812014399791,0.15131152581539647,-0.008629085886349573,-0.017215705929230194,0.0009792825145582146,0.09972631048806463,0.489191172794764,0.9924832972765646,0.41355123949669154,0.06614864314525087,-0.018018575614182655,-0.0032995596061691284,-0.027921767887494512
553.5353535353536,0.029657490857340305,0.09376914901063332,0.719315921186749,0.8630458778265195,0.3078793314476314,-0.006808637376581559,0.007897692854280786,-0.0037551820606343007,0.05163669921954844,0.3571417956112804,1.0248691580689706,0.5861477007859973,0.026512855127822928,0.045961361495699245,-0.05838070814091595,0.052746803748580665
557.5757575757576,0.005027580983677256,0.05556088954479079,0.5137173579539639,1.0268295931235822,0.3695810303728873,-0.016392588458168083,-0.0007702348477766306,-0.03695748830764113,0.018799904554007464,0.1735113404130407,0.8771960552158518,0.7409672885032768,0.11104972704046256,-0.01799802128867746,0.005437751146756387,0.005949630999752606
561.6161616161617,0.014067571366631077,0.039091844299603946,0.4164131307701619,1.0161504919091267,0.5209742847132921,0.055514360930166394,-0.016848912592869317,0.0405266294722748,-0.03730272780211752,0.13154445456096725,0.7612939343488583,0.8219393863062477,0.0623896743713202,-0.015596048832066228,0.06878529832128204,0.028112181074891565
565.6565656565657,-0.010051017968451122,-0.004170462762485578,0.2753316010788498,0.9308190197700369,0.6659472549418557,0.09235496674341118,0.007354743217068945,0.033583836284269045,-0.019529770251799323,0.15353126812704476,0.6010543220887667,0.965704972444084,0.3156609942201374,-0.012872731879030562,0.05249306981006821,-0.03146801970074408
569.6969696969697,0.005746946866039627,0.023637183230818905,0.14733884462735025,0.8435021755503664,0.8116091866361397,0.14712806880891371,0.04961870372666713,-0.004273055539596869,-0.05351956418559777,-0.032931694448906465,0.33878090825853446,0.9921266691377213,0.512851200531822,0.08110587329500593,-0.011924910814466845,-0.11933316719702654
573.7373737373738,0.032182672517361635,-0.014208005525137466,0.10709258561378047,0.6930792841870784,0.908164655359022,0.24231345988603917,0.017587367108985265,0.004433839676882411,-0.02872438674298088,0.0730652666619235,0.36963815920473825,1.0116891504643108,0.6474647998386679,0.06880312597171824,0.031561005768101814,0.026834696277422503
577.7777777777778,-0.00547364269179169,-0.005356052765081625,0.045927157382096295,0.5240786073445993,0.9806337178946583,0.36896499634358365,0.04377141132633885,-0.007002252071223706,0.0018323714360934723,-0.012317447220315888,0.18696964514320805,0.821127871968693,0.7923186675630429,0.12245735061257836,-0.03174585879625198,0.08614422221021878
581.8181818181819,-0.0037340232819372825,-0.008870209305170799,0.012460824827151447,0.38801923008593253,0.9955016014636371,0.5270078039907907,0.07704444796889652,-0.01717559107662886,-0.05101129955283877,-0.053642863632728556,0.06395044887145311,0.7581083061742748,0.8996908006501142,0.22645332934140716,-0.003207317660314674,-0.10885967601852989
585.8585858585859,-0.024703732775947056,0.005646564215665181,0.035449785466711764,0.2803116457362122,0.9531982035199471,0.6859972488619552,0.10313533905898266,-0.0012950962766520011,-0.0010452493527603598,0.07132408031771573,0.16525157888952235,0.6531679311928503,0.9712363619257189,0.24669590802457325,-0.06542843220795289,0.024263825135022017
589.89898989899,0.015297274691504955,0.025659391979149473,0.03423266908340472,0.15315175628887118,0.845415355180254,0.7907062279269795,0.14721121040004953,0.031234523290679005,0.03524879827724077,0.04842750006884292,0.006260227478204185,0.487959126730846,1.0697648016883883,0.5066686009872198,0.113090499335187,-0.05031562624566716
593.939393939394,0.008058197615830263,-0.00298535161925587,-0.03456384564649557,0.11463286616975527,0.6825453128448191,0.9226931623207927,0.28463000055000653,0.04183970888951907,0.08400733393340118,0.01960965257469251,-0.0066128423854083275,0.2991304740581069,1.0027902264834205,0.5959899822044795,0.10754369375727542,0.017447039210417476
597.9797979797979,-0.05194685542313175,0.03076302766727915,0.009473972900380956,0.04139010296461382,0.540731832797318,1.00535867904915,0.3876453660636274,0.03981963864367555,0.03270166817753274,-0.11143270414569813,0.02349600248581632,0.19557132822562465,0.8203178950250701,0.7217705193714035,0.13930416679658128,-0.0028559234943241153
602.0202020202021,0.022043816592036896,0.026276756756428262,0.026545851517044833,0.03318940149519641,0.38358909453774276,0.9686812708598801,0.51097590035918,0.05950590573878647,0.1687442839852621,-0.008588163106932183,0.12825846143064212,0.16757593061190726,0.7771599207460496,0.882435302897365,0.2097579265079891,0.07479415820527206
606.060606060606,0.01353225361735493,0.03634925754644089,-0.002811467732143193,-0.006690675288036078,0.23447651150413,0.9559109471766122,0.7103339679069366,0.08947451399415424,0.04026722129808891,0.030265265318469525,-0.06428135373410462,0.054913114564866305,0.678030532858455,0.870469281819295,0.2910448666829615,-0.002882564270298614
610.1010101010102,0.006669941651450561,-0.0023914492915142116,0.03639756886309455,0.013850751667859477,0.1973654921770229,0.8150931732079403,0.8149530603198627,0.1792594341735651,0.026487533653566757,0.06951688163973581,-0.03922498313278923,0.05244183935966567,0.40361955292692675,1.0298569041596595,0.4393747575816452,0.023754585687905845
614.1414141414141,0.02000008406047117,-0.020180550319337742,0.019686105642144403,-0.005561515486078451,0.08415489599307444,0.687563876954652,0.9328017907795663,0.26751117193297475,-0.002158070821840653,0.026160934055691136,0.002564541532751278,-0.03626262540725113,0.26192360262206094,0.9439918700441183,0.634162959506499,0.08884270128383936
618.1818181818182,0.020660206351524824,-0.027446701022568566,-0.021017411385060504,0.0018127551743957792,0.059289187297614745,0.5328046090033209,0.9857068421951266,0.36413796387928227,0.002265607036545092,-0.06140845287929557,-0.032501526691916506,-0.007438897558093528,0.20807951476976486,0.7646445106479286,0.8722350437061845,0.15949823887892392
622.2222222222222,0.008454346742839396,0.0036661736957765137,-0.015151457685673081,0.030344077172543994,0.02755329786094292,0.34369231798692346,1.001792121221391,0.49312148127050287,0.041364443909111676,0.05051989266018174,0.007135052286724821,0.08766905691572753,0.0005776280608065787,0.8224303573032339,0.8728540015437375,0.23620530278215532
626.2626262626263,0.018037139050127354,0.028603948338501668,-0.01123549469207159,-0.00974854808835408,0.004958247332637484,0.2485885644078164,0.945154825361171,0.6618970708739212,-0.053328525356400626,0.020117352529165265,-0.06627373983500388,0.028262455779512308,0.049632827842143984,0.5712025925815588,1.0134798507469012,0.27854787857517477
630.3030303030303,-0.012948276243162304,-0.02115994186325447,0.0027656467937433424,0.038242601181035965,0.0031559313755362417,0.15562329531142852,0.8147640047285944,0.8150857567303836,-0.023944787786861002,0.054075775004929875,-0.042449449166271636,-0.05346410909880314,0.04685344243080283,0.5340220562134348,0.9241537298679761,0.3790601223268849
634.3434343434344,0.013068527393233753,0.017543358570430437,0.010404570120780526,-0.034419325789698994,1.7710452046588304e-06,0.08753886203519409,0.6710095673685761,0.9579363119306122,-0.009158679185339936,0.01860875051543965,0.04523948085246709,0.06308540758213496,0.06416654737678702,0.29810544988271526,1.015558589789387,0.6342484387139178
638.3838383838383,0.017953546304754424,-0.013922727711086838,0.00462060321497729,-0.017481292822396962,0.02304979954289794,0.04743258653326205,0.48970656446839345,1.0110775500741802,0.03531686116380249,-0.03923114243213891,0.028371447970415492,0.07586518509526174,0.0249266251456468,0.16351251192476332,0.8024845663833923,0.715895150713066
642.4242424242425,-0.001862565999937681,0.009112176662262857,-0.0016324126496664378,-0.039724094437011984,-0.006402370910998735,0.030251247120272697,0.3749382611636888,0.9686947404130007,0.01702583570149443,0.011441734296881029,0.0786283408945554,0.00978420931020255,0.07933089602256511,0.12642252393988757,0.6132815635689072,0.8547251697934725
646.4646464646464,-0.00041547313953991106,0.022301076815111034,0.018670958997169564,0.03280370962778032,-0.023925549876924065,0.009902623345095035,0.2418764355288675,0.901986263586608,-0.037939647039974544,-0.01855779200772056,-0.015896841962196984,0.0011490083824736948,-0.011917003556643149,0.13967125350913245,0.5938879279929985,0.9911151085940102
650.5050505050506,-0.003824119356588147,0.0012516627744959374,-0.02815612638555257,0.017080048019697015,0.021842983246593114,0.005618875125318522,0.15916810623244218,0.787935753153773,-0.013692977045664067,0.003781978091574635,0.03690184754312594,-0.028942015612457985,0.0057506379389410675,0.11153002198685673,0.3301005040890053,1.0158263306987578
654.5454545454545,0.008555726189404745,0.03044903084404153,-0.03580386103467034,-0.022751478319009914,0.007723377549257099,0.03624499897057917,0.05616006692933471,0.6642527348443868,0.03713669586014922,-0.030053743197455633,-0.04799145400156352,0.009388535768412438,-0.014344592047433574,0.03328041335079329,0.33716014175879666,1.010475254894945
658.5858585858587,-0.01436968188208131,0.019732671733945155,0.009134762281280571,0.03366347240861016,-0.005434878872814578,-0.028086134609936027,0.03327263430773551,0.49089188004285617,0.02188589682321044,0.03909048065139693,-0.016716521426147404,0.025212905141139715,0.0706059705684097,0.018212781744083355,0.21599632090582632,0.8482685008032085
662.6262626262626,0.012305937657719167,0.014736118532470631,0.055339820411947176,0.0007738444969787324,0.0009088584037485946,-0.012733569661431708,0.041163369990748044,0.36892137673077113,0.04518254762961093,-0.02903767294144551,-0.1040775837534475,0.025857607752436434,-0.05265300437572332,-0.0025091244496162155,0.16648014661176466,0.7194164832335698
666.6666666666667,0.016389219070302795,0.011723866942156198,-0.04140312715793215,-0.005392983448006733,0.03109485196263668,0.0124021712858377,0.0101053839322757,0.22288700569196845,0.02167886318070239,-0.0043788337872900495,0.06895397723616634,0.03382791094164742,-0.021666154051500033,-0.018869456796788742,0.07306853884921415,0.4608769245047886
670.7070707070707,-0.00013550970292483048,-0.037344493664086535,0.010132972686354432,-0.01400938321553452,-0.012281050819801123,0.0100502635331219,0.011038024950839265,0.15964548576318507,0.008883261231515177,0.006856003635437608,0.00500852729915289,-0.026120781240328093,-0.09754484618242483,0.051391451354901654,0.07214370157748368,0.3033961436868329
674.7474747474748,-0.029459713821372344,0.01834473216399475,0.019273207365492092,0.002000128203269228,-0.008801674373060793,-0.0029927718926593782,0.021780808715469786,0.07255255722169845,-0.10151791538744487,0.013769313231063052,-0.07911205737794295,-0.021902025550889322,0.10723146530261166,-0.014969672398695974,0.010918556367730953,0.35067582199825603
678.7878787878788,0.0018673646755162315,0.017175402908012,-0.02920760333188294,0.01413801278589394,0.004112184568369784,0.001578973077870336,0.019087668205310392,0.07639911797082904,0.06522894437468112,-0.060703483596394506,0.0357823349652059,0.02791320797703074,-0.019484009755965977,0.012274100142528775,0.04368963491712141,0.1987197586466764
682.8282828282829,0.0038857685395737086,0.012965283410358986,0.00252063489222251,-0.0019840978493288,0.022683206884297213,0.0037433512591328283,0.005679383690230365,0.031749403558581434,0.06608806728927279,0.025525098434659728,0.007744590649744678,0.0214655183297342,-0.0530068661737523,-0.0026966487397991675,-0.07119687665314973,0.06238952160108998
686.8686868686868,-0.0204037210950444,-0.010142037093634718,0.0024688792147738122,0.00975684711204136,0.0112882681326825,-0.0020697390663195893,-0.007466331298041706,-0.000234639401265219,0.06333617936283795,0.06013248333013386,-0.05744809105229442,-0.038810082791136395,-0.040018056431418834,0.05881943333205148,-0.03722091117839434,0.13798926650334334
690.909090909091,-0.03162595604306998,-0.014105978212534238,-0.0008556827943937344,0.01301507150685868,-0.008676610065875232,0.004622468408478014,-0.016479343173188242,0.020238989292422863,-0.049226078367097255,0.007956466898026756,0.009391322650198604,0.06347519215520915,-0.014137294462997014,0.04264436991850122,-0.049264080609793745,0.031545175567139754
694.9494949494949,0.023979553310131296,0.001057534518446102,0.018403208866476943,-0.038106834015087444,0.0004066915085053926,-0.00025672035770605536,-0.007946501394542314,-0.019636272122568407,-0.050858277685879985,-0.03323165368403142,-0.039196382213023684,0.0059302513537016505,-0.06868655670831857,-0.055381292118728366,-0.035219201339298026,0.05212938218498925
698.9898989898991,-0.011675418478430087,0.030543523119526725,0.012416855648036016,-0.03723218944796127,6.681634211227485e-05,0.029157469027138026,-0.007335544148585523,-0.03974962055888986,-0.026439288781052624,-0.09459830473609104,0.10069288663481564,0.014314790152723168,-0.019009125129335207,-0.01304667268841032,-0.06461630128448233,0.05194695287220899
703.030303030303,-0.0025274220063530905,-0.00968324942794283,0.006337102560548753,1.7758519432316273e-05,0.023218256439647644,0.00020202997752857664,-0.031826375306293106,-0.03622449584302894,0.06448144542581473,-0.039647317440989926,-0.056439145138414526,0.02720523976845996,0.07169465040577648,0.03179038646776979,0.06433692301325583,-0.016585572126463936
707.0707070707072,0.00464344723950492,-0.0102669879112917,-0.005130819118582108,-0.024279938099558782,0.007620543750556541,-0.014810362602016064,-0.0009063761379056194,0.029461615293261568,0.0036343178701927167,-0.01293396445461268,-0.04123965797371243,0.048118608910232154,-0.024883163989713252,0.031479770512874115,0.08692483083148433,-0.004983743615076728
711.1111111111111,0.026316403802718033,-0.030956771905980753,-0.013724295114906682,0.012916502385172834,0.0177291582169405,0.011533019362432907,-0.027144711379243645,0.015397433707355709,-0.04282803310548162,0.046877112534437784,0.015503288010398606,0.00528257712369,0.04097111182055125,-0.00483404597971712,-0.05112496017203296,-0.010254401414382972
715.1515151515152,-0.015787285490112435,0.00621383589105812,0.009743648575653699,-0.033221782791951926,-0.0029387789769449147,0.02023468709993973,-0.011402978399871307,-0.007027575126544462,0.07044212535016132,-0.016276773878620837,0.0788146693737583,0.07235225840456179,-0.028629106800520634,0.019150735207472673,-0.0024044435452422494,0.029490659401535106
719.1919191919192,0.02350574632670434,-0.006892890383810447,-0.005724295912171915,-0.032006493093919425,-0.018331367349682028,0.017319382080472952,0.0043174600422902715,0.04015159162712039,-0.04845733290461135,0.005452756697691217,0.054352801443832977,0.07863553563172984,0.0147786544964125,-0.07258572213198997,-0.061062560772470596,0.001970903871911757
723.2323232323233,0.0011628457806638864,-0.02127152288839627,-0.010947314360037944,-0.005057880463666028,0.032790518011456146,0.015566285660133673,-0.017886510098227632,-0.014691771874728794,-0.018590898864216263,-0.014326658797679998,0.018798238782236847,0.03469449275472959,0.0518733165510781,0.029863783718473647,0.0745531206664963,-0.005660840087263794
727.2727272727273,0.03093804605659759,0.022364941922904183,-0.0077925106415273416,-0.015055460063303487,0.008133783196513023,-0.0077858299334766,0.0063328863340286305,-0.020576219312006993,0.08746864076858332,0.015294951608310545,-0.0032916298025536988,-0.04271463273885476,-0.01568721612065285,0.0008622433053094273,0.03687767525275017,-0.08862069231451686
731.3131313131314,-0.00853504152564012,-0.007251533283758655,-0.03389344397977861,0.013346843916560922,0.015439052670202562,-0.012524426197521539,-0.0008490667866239835,0.011607529389195643,0.020528734071508417,0.01919540478775605,0.10523829229096165,0.020984551694220536,0.05550059640888531,-0.07854578471860897,-0.03224901667448508,-0.011681465356871354
735.3535353535353,0.011445105595769351,0.022855492868087992,0.031242954794380346,-0.00958348298131936,0.009249390743299418,-0.001600916023790534,0.0045968604262475775,-0.018900647890687853,0.08973920333112083,-0.039942421977529674,-0.010661854894815775,-0.011668004793452593,0.007739897467284909,-0.0629015715999257,-0.008920805440484503,0.030248254040113248
739.3939393939395,0.023794414358167704,0.005718852863584609,0.018348455836938133,-0.017491365769016467,0.022133863407791422,0.001845767115008308,0.026414058723568015,-0.0237681432532034,-0.04798297635663976,0.029460325020858814,-0.039686524067229785,0.011794865952444014,-0.05214116885528139,0.06050263983464831,0.01968634183626803,-0.1327678925212447
743.4343434343434,0.05775312566346421,-0.01588811487850239,-0.021999684856666958,-0.009972463781907944,-0.02025462077432855,0.01719290770852971,-0.007210411533934719,0.020569226134187303,0.033958357327423166,-0.04804760138107634,-0.012612222613356634,-0.01585257173436699,0.026113531535005292,0.013768510050965063,-0.000951832753641919,-0.07999584997247502
